url|Date|Location|Info|Player|pl1_bet|pl2_bet|ply
/player/tashbulatov/|20220316|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054250|Tashbulatov D.|1.06|7.64|p2
/player/atmane/|20220316|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054630|Atmane T.|2.29|1.56|p1
/player/coulibaly-f4551/|20220316|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054630|Coulibaly E.|2.29|1.56|p2
/player/campana-lee/|20220316|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2055490|Campana Lee G.|3.27|1.31|p1
/player/marquiselli/|20220316|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2055490|Marquiselli V.|3.27|1.31|p2
/player/bertrand-5e35a/|20220316|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054860|Bertrand R.|1.62|2.15|p1
/player/marino-81908/|20220316|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054860|Marino P.|1.62|2.15|p2
/player/singh-2e37e/|20220316|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054234|Singh D.|2.05|1.72|p1
/player/javia/|20220316|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054234|Javia D.|2.05|1.72|p2
/player/chepelev-1d3cb/|20220316|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054596|Chepelev A.|1.89|1.84|p1
/player/erhard/|20220316|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054596|Erhard M.|1.89|1.84|p2
/player/bovy-868b3/|20220316|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054870|Bovy A.|1.39|2.81|p1
/player/tabacco/|20220316|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054870|Tabacco F.|1.39|2.81|p2
/player/mansouri-63af0/|20220316|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054632|Mansouri S.|1.11|5.63|p1
/player/ouakaa/|20220316|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054632|Ouakaa A.|1.11|5.63|p2
/player/capecchi/|20220316|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054384|Capecchi D.|1.93|1.77|p1
/player/egea-d47bc/|20220316|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054384|Egea F.|1.93|1.77|p2
/player/vilardo/|20220316|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054690|Vilardo F.|1.26|3.42|p1
/player/ivanovski/|20220316|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054690|Ivanovski K.|1.26|3.42|p2
/player/oradini-5af56/|20220316|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054684|Oradini G.|1.22|3.87|p1
/player/donald-1f277/|20220316|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054684|Donald M.|1.22|3.87|p2
/player/borg-0659d/|20220316|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054686|Borg L.|3.64|1.24|p1
/player/purtseladze/|20220316|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054686|Purtseladze S.|3.64|1.24|p2
/player/gomez-e101b/|20220316|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054688|Gomez F.|1.75|1.96|p1
/player/nijboer/|20220316|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054688|Nijboer R.|1.75|1.96|p2
/player/rottoli/|20220316|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054692|Rottoli L.|2.0|1.71|p1
/player/brugnerotto/|20220316|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054692|Brugnerotto M.|2.0|1.71|p2
/player/shimizu-38ca9/|20220316|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054698|Shimizu Y.|1.02|9.77|p1
/player/larwig/|20220316|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054698|Larwig N.|1.02|9.77|p2
/player/kivattsev/|20220316|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054696|Kivattsev K.|1.97|1.74|p1
/player/bergevi/|20220316|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054696|Bergevi F.|1.97|1.74|p2
/player/kalyanpur/|20220316|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054232|Kalyanpur A.|3.12|1.32|p1
/player/krainer/|20220316|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054232|Krainer L.|3.12|1.32|p2
/player/dahiya-69b8e/|20220316|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054230|Dahiya P.|1.89|1.81|p1
/player/dev/|20220316|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054230|Dev S.|1.89|1.81|p2
/player/cash-4694a/|20220316|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054238|Cash J.|1.59|2.2|p1
/player/bittoun-kouzmine/|20220316|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054238|Bittoun Kouzmine C.|1.59|2.2|p2
/player/kaliyanda-poonacha/|20220316|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054246|Kaliyanda Poonacha N.|2.21|1.59|p1
/player/vardhan/|20220316|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054246|Vardhan V.|2.21|1.59|p2
/player/kadhe/|20220316|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054236|Kadhe A.|1.08|6.59|p1
/player/reddy-6f862/|20220316|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054236|Reddy R.|1.08|6.59|p2
/player/sureshkumar/|20220316|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054244|Sureshkumar M.|1.1|5.87|p1
/player/chandrasekar-bb4f7/|20220316|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054244|Chandrasekar A.|1.1|5.87|p2
/player/sinha-10154/|20220316|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054240|Sinha N.|2.82|1.37|p1
/player/wallart/|20220316|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054240|Wallart E.|2.82|1.37|p2
/player/sumizawa/|20220316|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054242|Sumizawa D.|2.24|1.57|p1
/player/tepmahc/|20220316|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054242|Tepmahc N.|2.24|1.57|p2
/player/eqbal/|20220316|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054248|Eqbal I.|1.48|2.45|p1
/player/canter/|20220316|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054248|Canter A.|1.48|2.45|p2
/utr-pro-tennis-series-5/2022/atp-men/|20220316|UTR Pro Tennis Series 5|/match-detail/?id=2054248|Field|1.48|2.45|Field
/player/breazu/|20220316|UTR Pro Tennis Series 5|/match-detail/?id=2055604|Breazu V.|2.88|1.36|p1
/player/luncanu/|20220316|UTR Pro Tennis Series 5|/match-detail/?id=2055604|Luncanu P.|2.88|1.36|p2
/player/kahlke/|20220316|UTR Pro Tennis Series 5|/match-detail/?id=2055600|Kahlke J.|1.17|4.4|p1
/player/ignat-5269f/|20220316|UTR Pro Tennis Series 5|/match-detail/?id=2055600|Ignat D.|1.17|4.4|p2
/player/tomescu-bf7d6/|20220316|UTR Pro Tennis Series 5|/match-detail/?id=2055598|Tomescu D.|1.53|2.3|p1
/player/antonescu-5d07c/|20220316|UTR Pro Tennis Series 5|/match-detail/?id=2055598|Antonescu V.|1.53|2.3|p2
/player/frunza-bce04/|20220316|UTR Pro Tennis Series 5|/match-detail/?id=2055596|Frunza N.|1.53|2.3|p1
/player/mcintosh/|20220316|UTR Pro Tennis Series 5|/match-detail/?id=2055596|Mcintosh E.|1.53|2.3|p2
/player/marinescu-d0d2e/|20220316|UTR Pro Tennis Series 5|/match-detail/?id=2055594|Marinescu M.|3.0|1.33|p1
/player/vanta/|20220316|UTR Pro Tennis Series 5|/match-detail/?id=2055594|Vanta V.|3.0|1.33|p2
/player/lazov/|20220316|UTR Pro Tennis Series 5|/match-detail/?id=2055592|Lazov A.|3.0|1.33|p1
/player/cazacu-fcce2/|20220316|UTR Pro Tennis Series 5|/match-detail/?id=2055592|Cazacu D.|3.0|1.33|p2
/player/bielinskyi-90e51/|20220316|UTR Pro Tennis Series 5|/match-detail/?id=2055602|Bielinskyi O.|3.2|1.3|p1
/player/bobrov/|20220316|UTR Pro Tennis Series 5|/match-detail/?id=2055602|Bobrov B.|3.2|1.3|p2
/player/oberleitner/|20220316|UTR Pro Tennis Series 5|/match-detail/?id=2053842|Oberleitner N.|1.04|7.68|p1
/player/cervantes-tomas/|20220316|UTR Pro Tennis Series 5|/match-detail/?id=2053842|Cervantes Tomas I.|1.04|7.68|p2
/player/winter-lopez/|20220316|UTR Pro Tennis Series 5|/match-detail/?id=2053844|Winter Lopez B.|1.04|7.76|p1
/player/wolfschmidt/|20220316|UTR Pro Tennis Series 5|/match-detail/?id=2053844|Wolfschmidt A.|1.04|7.76|p2
/player/hua/|20220316|UTR Pro Tennis Series 5|/match-detail/?id=2053846|Hua R.|1.27|3.24|p1
/player/donarski/|20220316|UTR Pro Tennis Series 5|/match-detail/?id=2053846|Donarski S.|1.27|3.24|p2
/player/ginat-a4905/|20220316|UTR Pro Tennis Series 5|/match-detail/?id=2053854|Ginat R.|1.07|6.6|p1
/player/frances-tessari/|20220316|UTR Pro Tennis Series 5|/match-detail/?id=2053854|Frances Tessari E.|1.07|6.6|p2
/player/ochi-91d1b/|20220316|UTR Pro Tennis Series 5|/match-detail/?id=2053840|Ochi M.|1.07|6.69|p1
/player/jermar/|20220316|UTR Pro Tennis Series 5|/match-detail/?id=2053840|Jermar J.|1.07|6.69|p2
/player/paris/|20220316|UTR Pro Tennis Series 5|/match-detail/?id=2053850|Paris J.|1.11|5.24|p1
/player/portugal-d4c15/|20220316|UTR Pro Tennis Series 5|/match-detail/?id=2053850|Portugal A.|1.11|5.24|p2
/player/den-heijer/|20220316|UTR Pro Tennis Series 5|/match-detail/?id=2053838|Den Heijer G.|1.04|8.42|p1
/player/nagele/|20220316|UTR Pro Tennis Series 5|/match-detail/?id=2053838|Nagele M.|1.04|8.42|p2
/player/yamasaki-feffb/|20220316|UTR Pro Tennis Series 5|/match-detail/?id=2053848|Yamasaki J.|1.05|7.26|p1
/player/mazon-hernandez/|20220316|UTR Pro Tennis Series 5|/match-detail/?id=2053848|Mazon-Hernandez R.|1.05|7.26|p2
/player/barroso-campos/|20220316|UTR Pro Tennis Series 5|/match-detail/?id=2052758|Barroso Campos A.|1.03|8.46|p1
/player/batista-e6169/|20220316|UTR Pro Tennis Series 5|/match-detail/?id=2052758|Batista R.|1.03|8.46|p2
/player/echeverria-ef17c/|20220316|UTR Pro Tennis Series 5|/match-detail/?id=2053856|Echeverria J.|1.04|7.71|p1
/player/yu-f6ecc/|20220316|UTR Pro Tennis Series 5|/match-detail/?id=2053856|Yu B.|1.04|7.71|p2
/player/deckers/|20220316|UTR Pro Tennis Series 5|/match-detail/?id=2053858|Deckers A.|1.05|7.47|p1
/player/zuckerman/|20220316|UTR Pro Tennis Series 5|/match-detail/?id=2053858|Zuckerman N.|1.05|7.47|p2
/player/sigsgaard/|20220316|UTR Pro Tennis Series 5|/match-detail/?id=2052760|Sigsgaard C.|1.11|5.38|p1
/player/curras-abasolo/|20220316|UTR Pro Tennis Series 5|/match-detail/?id=2052760|Curras Abasolo T.|1.11|5.38|p2
/player/vlkovsky/|20220316|UTR Pro Tennis Series 5|/match-detail/?id=2053860|Vlkovsky V.|1.16|4.42|p1
/player/gruber-e0f86/|20220316|UTR Pro Tennis Series 5|/match-detail/?id=2053860|Gruber C.|1.16|4.42|p2
/player/soriano-barrera/|20220316|UTR Pro Tennis Series 5|/match-detail/?id=2054054|Soriano Barrera A.|1.18|4.05|p1
/player/lofman/|20220316|UTR Pro Tennis Series 5|/match-detail/?id=2054054|Lofman A.|1.18|4.05|p2
/player/donski/|20220316|UTR Pro Tennis Series 5|/match-detail/?id=2052762|Donski A.|1.04|7.68|p1
/player/dragomirov/|20220316|UTR Pro Tennis Series 5|/match-detail/?id=2052762|Dragomirov D.|1.04|7.68|p2
/indian-wells/2022/atp-men/|20220317|Indian Wells||Field|||Field
/player/nadal/|20220317|Indian Wells|/match-detail/?id=2055970|Nadal R.|1.4|3.01|p1
/player/kyrgios/|20220317|Indian Wells|/match-detail/?id=2055970|Kyrgios N.|1.4|3.01|p2
/player/norrie/|20220317|Indian Wells|/match-detail/?id=2054958|Norrie C.|1.75|2.11|p1
/player/brooksby/|20220317|Indian Wells|/match-detail/?id=2054958|Brooksby J.|1.75|2.11|p2
/player/alcaraz-5ab70/|20220317|Indian Wells|/match-detail/?id=2054926|Alcaraz C.|1.33|3.36|p1
/player/monfils/|20220317|Indian Wells|/match-detail/?id=2054926|Monfils G.|1.33|3.36|p2
/player/rublev/|20220317|Indian Wells|/match-detail/?id=2055548|Rublev A.|1.54|2.5|p1
/player/hurkacz/|20220317|Indian Wells|/match-detail/?id=2055548|Hurkacz H.|1.54|2.5|p2
/phoenix-challenger/2022/atp-men/|20220317|Phoenix challenger|/match-detail/?id=2055548|Field|1.54|2.5|Field
/player/altmaier/|20220317|Phoenix challenger|/match-detail/?id=2055998|Altmaier D.|3.55|1.28|p1
/player/ruusuvuori/|20220317|Phoenix challenger|/match-detail/?id=2055998|Ruusuvuori E.|3.55|1.28|p2
/player/broady-9ff27/|20220317|Phoenix challenger|/match-detail/?id=2055582|Broady L.|2.45|1.52|p1
/player/rinderknech/|20220317|Phoenix challenger|/match-detail/?id=2055582|Rinderknech A.|2.45|1.52|p2
/player/albot/|20220317|Phoenix challenger|/match-detail/?id=2056032|Albot R.|1.84|1.91|p1
/player/paire-4a33b/|20220317|Phoenix challenger|/match-detail/?id=2056032|Paire B.|1.84|1.91|p2
/player/verdasco/|20220317|Phoenix challenger|/match-detail/?id=2055988|Verdasco F.|2.64|1.45|p1
/player/majchrzak-905d8/|20220317|Phoenix challenger|/match-detail/?id=2055988|Majchrzak K.|2.64|1.45|p2
/player/wolf-e839f/|20220317|Phoenix challenger|/match-detail/?id=2055920|Wolf J.|1.81|1.94|p1
/player/musetti/|20220317|Phoenix challenger|/match-detail/?id=2055920|Musetti L.|1.81|1.94|p2
/player/kudla/|20220317|Phoenix challenger|/match-detail/?id=2055952|Kudla D.|1.57|2.33|p1
/player/moraing/|20220317|Phoenix challenger|/match-detail/?id=2055952|Moraing M.|1.57|2.33|p2
/player/gasquet/|20220317|Phoenix challenger|/match-detail/?id=2055946|Gasquet R.|1.3|3.36|p1
/player/bagnis/|20220317|Phoenix challenger|/match-detail/?id=2055946|Bagnis F.|1.3|3.36|p2
/player/paire-4a33b/|20220317|Phoenix challenger|/match-detail/?id=2055580|Paire B.|1.67|2.12|p1
/player/nava-337db/|20220317|Phoenix challenger|/match-detail/?id=2055580|Nava E.|1.67|2.12|p2
/player/ruusuvuori/|20220317|Phoenix challenger|/match-detail/?id=2054884|Ruusuvuori E.|1.9|1.84|p1
/player/nakashima-68876/|20220317|Phoenix challenger|/match-detail/?id=2054884|Nakashima B.|1.9|1.84|p2
/player/verdasco/|20220317|Phoenix challenger|/match-detail/?id=2054896|Verdasco F.|1.2|4.34|p1
/player/cecchinato/|20220317|Phoenix challenger|/match-detail/?id=2054896|Cecchinato M.|1.2|4.34|p2
/concepcion-2-challenger/2022/atp-men/|20220317|Concepcion 2 challenger|/match-detail/?id=2054896|Field|1.2|4.34|Field
/player/barrios-vera/|20220317|Concepcion 2 challenger|/match-detail/?id=2055526|Barrios Vera M.|1.31|3.27|p1
/player/denolly/|20220317|Concepcion 2 challenger|/match-detail/?id=2055526|Denolly C.|1.31|3.27|p2
/player/pucinelli-de-almeida/|20220317|Concepcion 2 challenger|/match-detail/?id=2055464|Pucinelli De Almeida M.|2.56|1.48|p1
/player/jarry/|20220317|Concepcion 2 challenger|/match-detail/?id=2055464|Jarry N.|2.56|1.48|p2
/player/olivo/|20220317|Concepcion 2 challenger|/match-detail/?id=2055466|Olivo R.|1.87|1.86|p1
/player/mena-99e7a/|20220317|Concepcion 2 challenger|/match-detail/?id=2055466|Mena F.|1.87|1.86|p2
/player/varillas/|20220317|Concepcion 2 challenger|/match-detail/?id=2055514|Varillas J.|1.12|5.6|p1
/player/collarini/|20220317|Concepcion 2 challenger|/match-detail/?id=2055514|Collarini A.|1.12|5.6|p2
/roseto-degli-abruzzi-2-chall/2022/atp-men/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2055514|Field|1.12|5.6|Field
/player/piros/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2055234|Piros Z.|1.66|2.14|p1
/player/vavassori/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2055234|Vavassori A.|1.66|2.14|p2
/player/kovalik/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2055724|Kovalik J.|1.55|2.38|p1
/player/haase/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2055724|Haase R.|1.55|2.38|p2
/player/guinard/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2055264|Guinard M.|1.3|3.36|p1
/player/gautier/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2055264|Gautier A.|1.3|3.36|p2
/player/giannessi/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2055276|Giannessi A.|1.87|1.87|p1
/player/pellegrino-fd654/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2055276|Pellegrino A.|1.87|1.87|p2
/player/smith-8b3b8/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2055566|Smith K.|1.41|2.72|p1
/player/imai-69d8b/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2055566|Imai S.|1.41|2.72|p2
/player/michelsen-a98bb/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2055936|Michelsen A.|3.05|1.34|p1
/player/aragone/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2055936|Aragone J.|3.05|1.34|p2
/player/quinn-d0193/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2055938|Quinn E.|2.44|1.49|p1
/player/mridha/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2055938|Mridha J.|2.44|1.49|p2
/player/damm-4f98a/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2055564|Damm M.|2.01|1.72|p1
/player/angele/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2055564|Angele J.|2.01|1.72|p2
/player/andreev-8a7ee/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2055984|Andreev A.|1.48|2.49|p1
/player/kuzuhara/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2055984|Kuzuhara B.|1.48|2.49|p2
/player/hijikata/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2055986|Hijikata R.|1.22|3.86|p1
/player/cozbinov/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2055986|Cozbinov A.|1.22|3.86|p2
/player/lenz-a4376/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2055962|Lenz J.|1.53|2.36|p1
/player/strode-78667/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2055962|Strode I.|1.53|2.36|p2
/player/zhu-bb6ef/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2055516|Zhu E.|1.75|1.95|p1
/player/corwin-48373/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2055516|Corwin F.|1.75|1.95|p2
/player/lingua-lavallen/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2055528|Lingua Lavallen A.|1.73|2.0|p1
/player/crawford-71058/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2055528|Crawford O.|1.73|2.0|p2
/player/yamasaki-feffb/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2056240|Yamasaki J.|1.3|3.18|p1
/player/paris/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2056240|Paris J.|1.3|3.18|p2
/player/soriano-barrera/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2056236|Soriano Barrera A.|3.76|1.22|p1
/player/decamps-8626a/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2056236|Decamps G.|3.76|1.22|p2
/player/uchida-ea757/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2056234|Uchida K.|2.39|1.51|p1
/player/barroso-campos/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2056234|Barroso Campos A.|2.39|1.51|p2
/player/winter-lopez/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2056242|Winter Lopez B.|2.6|1.4|p1
/player/parker-77982/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2056242|Parker S.|2.6|1.4|p2
/player/miedler/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2056238|Miedler L.|2.6|1.4|p1
/player/sigsgaard/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2056238|Sigsgaard C.|2.6|1.4|p2
/player/mejia-a7d27/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2055934|Mejia N.|1.26|3.48|p1
/player/gomez-0d12e/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2055934|Gomez J.|1.26|3.48|p2
/player/huertas-del-pino-00123/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2055972|Huertas Del Pino C.|1.78|1.9|p1
/player/aboian-f7ddc/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2055972|Aboian V.|1.78|1.9|p2
/player/statham-f53e5/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2055958|Statham R.|1.52|2.37|p1
/player/hernandez-serrano/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2055958|Hernandez Serrano J.|1.52|2.37|p2
/player/marozsan/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054346|Marozsan F.|1.47|2.44|p1
/player/menendez-maceiras/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054346|Menendez-Maceiras A.|1.47|2.44|p2
/player/benitez-chavarriaga/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2055906|Benitez Chavarriaga J.|2.71|1.41|p1
/player/lipovsek-puches/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2055906|Lipovsek Puches T.|2.71|1.41|p2
/player/llamas-ruiz/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2056228|Llamas Ruiz P.|2.71|1.41|p1
/player/deckers/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2056228|Deckers A.|2.71|1.41|p2
/player/gonzalez-aeef1/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2055922|Gonzalez A.|1.33|3.06|p1
/player/lock-92b29/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2055922|Lock B.|1.33|3.06|p2
/player/onclin-89017/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054344|Onclin G.|3.28|1.3|p1
/player/fanselow-fef29/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054344|Fanselow S.|3.28|1.3|p2
/player/prihodko/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2055960|Prihodko O.|1.37|2.84|p1
/player/huertas-del-pino-3803d/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2055960|Huertas Del Pino A.|1.37|2.84|p2
/player/ochi-91d1b/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2056230|Ochi M.|1.37|2.84|p1
/player/coelho-8a96d/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2056230|Coelho F.|1.37|2.84|p2
/player/araujo-e79f1/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054342|Araujo P.|2.26|1.56|p1
/player/durasovic/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054342|Durasovic V.|2.26|1.56|p2
/player/habib/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054348|Habib H.|1.3|3.2|p1
/player/sekiguchi-26320/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054348|Sekiguchi S.|1.3|3.2|p2
/player/matusevich/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054358|Matusevich A.|2.28|1.57|p1
/player/escoffier/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054358|Escoffier A.|2.28|1.57|p2
/player/choinski/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054356|Choinski J.|1.42|2.61|p1
/player/den-ouden/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054356|Den Ouden G.|1.42|2.61|p2
/player/misolic/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2055668|Misolic F.|1.3|3.04|p1
/player/cias/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2055668|Cias P.|1.3|3.04|p2
/player/gray-0bd9f/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2055800|Gray A.|1.46|2.53|p1
/player/kravchenko-62c4a/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2055800|Kravchenko G.|1.46|2.53|p2
/player/feldbausch/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2055700|Feldbausch K.|4.71|1.16|p1
/player/moriya/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2055700|Moriya H.|4.71|1.16|p2
/player/hsu-b2ce0/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054352|Hsu Y.|2.02|1.52|p1
/player/marie/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054352|Marie J.|2.02|1.52|p2
/player/moro-canas/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054354|Moro Canas A.|1.15|4.48|p1
/player/cacao-391a5/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2054354|Cacao T.|1.15|4.48|p2
/player/cretu-93488/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2055742|Cretu C.|1.73|1.97|p1
/player/martin-tiffon/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2055742|Martin Tiffon P.|1.73|1.97|p2
/player/roca-batalla/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2055882|Roca Batalla O.|1.08|6.38|p1
/player/barun/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2055882|Barun B.|1.08|6.38|p2
/player/cazaux/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2055808|Cazaux A.|1.15|4.51|p1
/player/rogic-hadzalic/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2055808|Rogic Hadzalic A.|1.15|4.51|p2
/player/paulson-c9bf3/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2055756|Paulson A.|1.76|1.92|p1
/player/kym/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2055756|Kym J.|1.76|1.92|p2
/player/added/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2055912|Added D.|2.02|1.7|p1
/player/bellier/|20220317|Roseto Degli Abruzzi 2 chall.|/match-detail/?id=2055912|Bellier A.|2.02|1.7|p2
