url|Player|flag|height|weight|age|hand|year_pro
https://www.tennisexplorer.com/player/sadecky/|Sadecky A.|Switzerland|193.0|80.0|37.0|left|2005
https://www.tennisexplorer.com/player/schaer-98cbe/|Schaer J.|Switzerland|||24.0|right|2017
https://www.tennisexplorer.com/player/kalina/|Kalina V.|CzechRepublic|||19.0|right|2020
https://www.tennisexplorer.com/player/zelba/|Zelba M.|Australia|||34.0|right|2006
https://www.tennisexplorer.com/player/smith-ef016/|Smith C.|Australia|||31.0|right|2013
https://www.tennisexplorer.com/player/muller-38474/|Muller M.|Austria||||right|2020
https://www.tennisexplorer.com/player/moises/|Moises M.|Austria|||25.0|right|2016
https://www.tennisexplorer.com/player/parchomovskij/|Parchomovskij L.|Austria|||23.0|right|2018
https://www.tennisexplorer.com/player/schager/|Schager A.|Austria|||28.0|right|2014
https://www.tennisexplorer.com/player/ujvary/|Ujvary M.|Austria|180.0|71.0|20.0|right|2020
https://www.tennisexplorer.com/player/nadaf/|Nadaf H.|Iran|||31.0|right|2009
https://www.tennisexplorer.com/player/sonne/|Sonne T.|Argentina|||24.0|right|2016
https://www.tennisexplorer.com/player/alves-b5ae0/|Alves P.|Portugal|||24.0|right|2020
https://www.tennisexplorer.com/player/ramalho-2c17d/|Ramalho D.|Portugal|||24.0|right|2017
https://www.tennisexplorer.com/player/goncalves-95fb2/|Goncalves J.|Portugal|||21.0|right|2018
https://www.tennisexplorer.com/player/almeida-76647/|Almeida T.|Portugal|||25.0|right|2014
https://www.tennisexplorer.com/player/faria-9e9ed/|Faria F.|Portugal|||26.0|right|2014
https://www.tennisexplorer.com/player/oliveira-563eb/|Oliveira F.|Portugal|||26.0|right|2014
https://www.tennisexplorer.com/player/barton-61a23/|Barton H.|CzechRepublic|||20.0|right|2020
https://www.tennisexplorer.com/player/borkowski/|Borkowski M.|Poland|||36.0|right|2005
https://www.tennisexplorer.com/player/kasperski/|Kasperski W.|Poland|||23.0|right|2018
https://www.tennisexplorer.com/player/kopcik/|Kopcik J.|Poland|||21.0|right|2020
https://www.tennisexplorer.com/player/wojnar-08432/|Wojnar B.|Poland|||30.0|right|2010
https://www.tennisexplorer.com/player/piatek/|Piatek M.|Poland|||27.0|right|2016
https://www.tennisexplorer.com/player/andrzejczak-9742d/|Andrzejczak B.|Poland|||24.0|right|2017
https://www.tennisexplorer.com/player/kus-441aa/|Kus A.|Poland|||||2020
https://www.tennisexplorer.com/player/pilaczynski/|Pilaczynski B.|Poland|||||2020
https://www.tennisexplorer.com/player/andrzejczuk-3e80e/|Andrzejczuk A.|Poland|193.0|85.0|28.0|right|2010
https://www.tennisexplorer.com/player/mruk/|Mruk F.|Poland|||21.0|right|2019
https://www.tennisexplorer.com/player/obuchowicz/|Obuchowicz P.|Poland|||39.0|right|2004
https://www.tennisexplorer.com/player/filar/|Filar K.|Poland|||26.0|right|2018
https://www.tennisexplorer.com/player/rudnicki-93dd2/|Rudnicki G.|Poland|||23.0|right|2019
https://www.tennisexplorer.com/player/olech/|Olech F.|Poland|||23.0|right|2020
https://www.tennisexplorer.com/player/szmyrgala/|Szmyrgala M.|Poland|||39.0|right|2002
https://www.tennisexplorer.com/player/zink-30580/|Zink T.|USA|||23.0|right|2018
https://www.tennisexplorer.com/player/panfil/|Panfil G.|Poland|183.0|76.0||left|2002
https://www.tennisexplorer.com/player/kuczynski/|Kuczynski D.|Poland|||23.0|right|2018
https://www.tennisexplorer.com/player/penzlin/|Penzlin J.|Germany|||22.0|right|2020
https://www.tennisexplorer.com/player/worn/|Worn J.|Germany|||||2020
https://www.tennisexplorer.com/player/mortier-055bc/|Mortier S.|Germany|191.0|84.0|27.0|right|2016
https://www.tennisexplorer.com/player/garcia-ca82f/|Garcia A.|Spain|||22.0|right|2016
https://www.tennisexplorer.com/player/zdzuj/|Zdzuj A.|Poland|||22.0|right|2020
https://www.tennisexplorer.com/player/kwiatkowski-32b7a/|Kwiatkowski A.|Poland|||24.0|right|2018
https://www.tennisexplorer.com/player/lorens/|Lorens M.|Poland||||right|2019
https://www.tennisexplorer.com/player/fritsche/|Fritsche D.|Germany||||right|2020
https://www.tennisexplorer.com/player/barnett-02705/|Barnett J.|Australia|||23.0|right|2017
https://www.tennisexplorer.com/player/harper-e373c/|Harper P.|Australia|183.0|68.0||right|2017
https://www.tennisexplorer.com/player/rodrigues-fd05f/|Rodrigues D.|Portugal|||24.0|right|2015
https://www.tennisexplorer.com/player/ceballos-d87a0/|Ceballos M.|Spain|||22.0|right|2020
https://www.tennisexplorer.com/player/roshardt/|Roshardt R.|Switzerland|||36.0|right|2005
https://www.tennisexplorer.com/player/pepe/|Pepe F.|France|||36.0|right|2002
https://www.tennisexplorer.com/player/walters-3fee4/|Walters M.|GreatBritain|||26.0|right|2012
https://www.tennisexplorer.com/player/tyler-c7246/|Tyler J.|GreatBritain|||25.0|right|2015
https://www.tennisexplorer.com/player/bass-5be6d/|Bass F.|GreatBritain|180.0|80.0|24.0|right|2014
https://www.tennisexplorer.com/player/nolan-b5b2f/|Nolan W.|GreatBritain||||right|2020
https://www.tennisexplorer.com/player/iaconi-6f55f/|Iaconi J.|Australia|||22.0|right|2020
https://www.tennisexplorer.com/player/laka/|Laka J.|Australia|||24.0|right|2017
https://www.tennisexplorer.com/player/azhar-61b5f/|Azhar A.|Malaysia|||26.0|right|2017
https://www.tennisexplorer.com/player/walcher/|Walcher F.|Austria|||24.0|right|2020
https://www.tennisexplorer.com/player/kaltseis/|Kaltseis L.|Austria|||21.0|right|2020
https://www.tennisexplorer.com/player/tomas-5b558/|Tomas A.|Austria|||21.0|right|2018
https://www.tennisexplorer.com/player/ratt/|Ratt J.|Austria||||right|2020
https://www.tennisexplorer.com/player/schmaranzer/|Schmaranzer M.|Austria|||23.0|right|2020
https://www.tennisexplorer.com/player/vorhemus/|Vorhemus A.|Austria|||22.0|right|2020
https://www.tennisexplorer.com/player/ruiz-e7d02/|Ruiz J.|Switzerland|||23.0|right|2018
https://www.tennisexplorer.com/player/baumgartner-cb15a/|Baumgartner S.|Switzerland|||20.0|right|2020
https://www.tennisexplorer.com/player/minster/|Minster Y.|Switzerland|||35.0|right|2006
https://www.tennisexplorer.com/player/leuenberger/|Leuenberger K.|Switzerland|||22.0|right|2020
https://www.tennisexplorer.com/player/gatev/|Gatev M.|Switzerland|||25.0|right|2017
https://www.tennisexplorer.com/player/marin-ebc72/|Marin G.|Switzerland||||right|2020
https://www.tennisexplorer.com/player/van-herzeele/|Van Herzeele J.|Belgium||||right|2020
https://www.tennisexplorer.com/player/heughebaert/|Heughebaert D.|Switzerland|||22.0|right|2020
https://www.tennisexplorer.com/player/piquerez-32785/|Piquerez H.|Switzerland|||23.0|right|2017
https://www.tennisexplorer.com/player/pichonnaz/|Pichonnaz M.|Switzerland|||||2020
https://www.tennisexplorer.com/player/baldisserri/|Baldisserri E.|Italy|||20.0|right|2020
https://www.tennisexplorer.com/player/michel-e1338/|Michel L.|Switzerland|||20.0|right|2020
https://www.tennisexplorer.com/player/berset/|Berset V.|Switzerland|||||2020
https://www.tennisexplorer.com/player/bigler/|Bigler N.|Switzerland|||37.0|right|2014
https://www.tennisexplorer.com/player/fiacan/|Fiacan S.|Switzerland|||30.0|right|2010
https://www.tennisexplorer.com/player/grandjean-52224/|Grandjean N.|Switzerland|||27.0|right|2012
https://www.tennisexplorer.com/player/limani/|Limani F.|Switzerland||||right|2020
https://www.tennisexplorer.com/player/rieme-27794/|Rieme D.|France|||24.0|right|2018
https://www.tennisexplorer.com/player/huber-6774a/|Huber D.|Switzerland|||28.0|right|2013
https://www.tennisexplorer.com/player/annicchiarico/|Annicchiarico L.|Switzerland|||||2020
https://www.tennisexplorer.com/player/espasandin/|Espasandin J.|Switzerland|||34.0|right|2007
https://www.tennisexplorer.com/player/djonov/|Djonov C.|Germany|||24.0|right|2020
https://www.tennisexplorer.com/player/vos-3544e/|Vos A.|Australia|||||2020
https://www.tennisexplorer.com/player/fanselow/|Fanselow T.|Germany|||35.0|right|2004
https://www.tennisexplorer.com/player/rieme/|Rieme B.|France|||24.0|right|2017
https://www.tennisexplorer.com/player/kolly/|Kolly B.|Switzerland|||26.0|right|2014
https://www.tennisexplorer.com/player/klec-54940/|Klec I.|Slovakia|183.0|79.0|43.0|right|2001
https://www.tennisexplorer.com/player/villacampa-roses/|Villacampa-Roses I.|Spain|||38.0|right|2003
https://www.tennisexplorer.com/player/smith-76fdc/|Smith B.|GreatBritain|||25.0|right|2015
https://www.tennisexplorer.com/player/jupa/|Jupa J.|CzechRepublic||||right|2020
https://www.tennisexplorer.com/player/nicod/|Nicod J.|CzechRepublic|||20.0|right|2020
https://www.tennisexplorer.com/player/matuszewski-a82be/|Matuszewski G.|Poland|||20.0|right|2020
https://www.tennisexplorer.com/player/tatera/|Tatera F.|Poland|||21.0|right|2020
https://www.tennisexplorer.com/player/katic/|Katic D.|Serbia|||36.0|right|2003
https://www.tennisexplorer.com/player/theiler-7d082/|Theiler A.|Chile|170.0|79.0|33.0|right|2007
https://www.tennisexplorer.com/player/hoole-124e0/|Hoole C.|Australia|||21.0|right|2018
https://www.tennisexplorer.com/player/fomba-7be02/|Fomba L.|France|||25.0|right|2015
https://www.tennisexplorer.com/player/wang-d77b2/|Wang T.|France|175.0|68.0|32.0|right|2008
https://www.tennisexplorer.com/player/gibson-63745/|Gibson C.|Australia|||21.0|right|2020
https://www.tennisexplorer.com/player/politowicz-cfba9/|Politowicz M.|Poland|||22.0|right|2018
https://www.tennisexplorer.com/player/wereszka/|Wereszka K.|Poland|||21.0|left|2020
https://www.tennisexplorer.com/player/pieczonka-07acc/|Pieczonka F.|Poland|||20.0|left|2019
https://www.tennisexplorer.com/player/gontar/|Gontar L.|Poland|||21.0|right|2020
https://www.tennisexplorer.com/player/cislo/|Cislo M.|Poland|||22.0|right|2020
https://www.tennisexplorer.com/player/borges-e8660/|Borges N.|Germany|||23.0|right|2018
https://www.tennisexplorer.com/player/dixon-075aa/|Dixon T.|USA|||||2020
https://www.tennisexplorer.com/player/vercik/|Vercik I.|Slovakia|||21.0|right|2020
https://www.tennisexplorer.com/player/cook-14285/|Cook E.|Australia|||21.0|right|2020
https://www.tennisexplorer.com/player/webster-fa655/|Webster B.|Australia|||||2020
https://www.tennisexplorer.com/player/begemann/|Begemann A.|Germany|188.0|90.0|40.0|right|2002
https://www.tennisexplorer.com/player/boston/|Boston M.|Australia|||28.0|right|2017
https://www.tennisexplorer.com/player/mannapov/|Mannapov A.|Germany|191.0|85.0|29.0|right|2009
https://www.tennisexplorer.com/player/mimnagh-flemming/|Mimnagh-Flemming P.|Ireland|||29.0|right|2013
https://www.tennisexplorer.com/player/pervun/|Pervun K.|Russia|||41.0|right|2016
https://www.tennisexplorer.com/player/musil-620da/|Musil M.|CzechRepublic|||22.0|right|2018
https://www.tennisexplorer.com/player/gruenefeldt/|Gruenefeldt N.|Austria|||23.0|right|2019
https://www.tennisexplorer.com/player/kis-balazs/|Kis Balazs R.|Hungary|||23.0|right|2016
https://www.tennisexplorer.com/player/kegl/|Kegl M.|Slovenia|||29.0|right|2012
https://www.tennisexplorer.com/player/panak-ac826/|Panak Y.|CzechRepublic|185.0|78.0|29.0|right|2013
https://www.tennisexplorer.com/player/saar-b99c6/|Saar K.|Estonia|||28.0|right|2014
https://www.tennisexplorer.com/player/taczala/|Taczala D.|Poland||||right|2020
https://www.tennisexplorer.com/player/mykhaylov/|Mykhaylov N.|Ukraine|||23.0|right|2018
https://www.tennisexplorer.com/player/lindstrom-4df2e/|Lindstrom R.|Finland|||29.0|right|2011
https://www.tennisexplorer.com/player/raisma/|Raisma K.|Estonia|193.0|82.0|26.0|left|2014
https://www.tennisexplorer.com/player/tiainen-e0771/|Tiainen H.|Finland|||24.0|right|2016
https://www.tennisexplorer.com/player/kyllonen/|Kyllonen E.|Finland|||||2020
https://www.tennisexplorer.com/player/vasa-a72b8/|Vasa I.|Finland||||right|2019
https://www.tennisexplorer.com/player/tykka/|Tykka P.|Finland|||||2020
https://www.tennisexplorer.com/player/kiiski/|Kiiski L.|Finland|||43.0|right|1998
https://www.tennisexplorer.com/player/nurminen-e2ddf/|Nurminen R.|Finland|||23.0|right|2020
https://www.tennisexplorer.com/player/paukku/|Paukku J.|Finland|||38.0|left|2002
https://www.tennisexplorer.com/player/eriksson-91944/|Eriksson A.|Finland||||right|2020
https://www.tennisexplorer.com/player/heino-18908/|Heino R.|Finland|||26.0|right|2018
https://www.tennisexplorer.com/player/saatela/|Saatela L.|Finland|||29.0|right|2012
https://www.tennisexplorer.com/player/tuomisto/|Tuomisto O.|Finland|||||2020
https://www.tennisexplorer.com/player/ehrnrooth/|Ehrnrooth A.|Finland|||24.0|right|2019
https://www.tennisexplorer.com/player/vujasinovic-67af0/|Vujasinovic M.|Finland|||21.0|right|2020
https://www.tennisexplorer.com/player/tuukkanen-43fc6/|Tuukkanen V.|Finland|||23.0|right|2020
https://www.tennisexplorer.com/player/vilen/|Vilen T.|Finland|||44.0|right|1997
https://www.tennisexplorer.com/player/leikola/|Leikola O.|Finland||||right|2019
https://www.tennisexplorer.com/player/rouvala/|Rouvala M.|Finland|||26.0|right|2013
https://www.tennisexplorer.com/player/ojanen/|Ojanen J.|Finland|||33.0|right|2007
https://www.tennisexplorer.com/player/hannonen/|Hannonen S.|Finland|||||2020
https://www.tennisexplorer.com/player/seeman/|Seeman J.|Estonia|||24.0|right|2015
https://www.tennisexplorer.com/player/jong-f7977/|Jong S.|Netherlands|||24.0|right|2020
https://www.tennisexplorer.com/player/pauwels-9c39d/|Pauwels M.|Belgium|180.0|70.0|26.0|right|2015
https://www.tennisexplorer.com/player/egbers/|Egbers M.|Netherlands|||27.0|right|2016
https://www.tennisexplorer.com/player/van-sambeek/|Van Sambeek F.|Netherlands|||22.0|left|2020
https://www.tennisexplorer.com/player/hoeveler/|Hoeveler L.|Germany|||28.0|right|2011
https://www.tennisexplorer.com/player/gewert/|Gewert P.|Poland|||32.0|right|2009
https://www.tennisexplorer.com/player/da-silva-cfb68/|Da Silva L.|Germany|||23.0|right|2020
https://www.tennisexplorer.com/player/botezan/|Botezan G.|Romania|183.0|72.0|27.0|right|2011
https://www.tennisexplorer.com/player/gomez-osorio/|Gomez Osorio A.||||25.0|right|2017
https://www.tennisexplorer.com/player/van-wijk/|Van Wijk M.|Netherlands|||24.0|right|2018
https://www.tennisexplorer.com/player/lahky/|Lahky N.|Slovakia|||25.0|right|2016
https://www.tennisexplorer.com/player/zapata-ramirez/|Zapata Ramirez S.|Canada|||30.0|right|2011
https://www.tennisexplorer.com/player/zimmermann-7e317/|Zimmermann D.|Austria||||right|2020
https://www.tennisexplorer.com/player/el-aynaoui/|El Aynaoui Y.|Morocco|||53.0|right|1995
https://www.tennisexplorer.com/player/andrzejczak/|Andrzejczak J.|Poland|||26.0|right|2017
https://www.tennisexplorer.com/player/stoiberer/|Stoiberer R.|Austria|||22.0|right|2020
https://www.tennisexplorer.com/player/derkas/|Derkas Z.|CzechRepublic|||28.0|right|2013
https://www.tennisexplorer.com/player/van-der-kooij/|Van Der Kooij A.|Netherlands|||24.0|right|2017
https://www.tennisexplorer.com/player/verstegen/|Verstegen Q.|Netherlands|||23.0|right|2017
https://www.tennisexplorer.com/player/de-valk/|De Valk R.|Netherlands|||32.0|right|2010
https://www.tennisexplorer.com/player/bartakovics/|Bartakovics M.|Hungary|||26.0|right|2014
https://www.tennisexplorer.com/player/schnaitter/|Schnaitter J.|Germany|||28.0|right|2013
https://www.tennisexplorer.com/player/lasowski-a4f8f/|Lasowski N.|Germany|||||2020
https://www.tennisexplorer.com/player/solomatin/|Solomatin I.|Ukraine|||25.0|right|2013
https://www.tennisexplorer.com/player/dijkhuizen/|Dijkhuizen M.|Netherlands|||28.0|left|2013
https://www.tennisexplorer.com/player/bujnak/|Bujnak L.|Slovakia|||||2020
https://www.tennisexplorer.com/player/kossler/|Kossler B.|Austria|||31.0|right|2011
https://www.tennisexplorer.com/player/pourroy/|Pourroy L.|France||||right|2016
https://www.tennisexplorer.com/player/shaw-7899b/|Shaw M.|GreatBritain|||25.0|right|2014
https://www.tennisexplorer.com/player/jin-18180/|Jin J.|Australia|||20.0|right|2020
https://www.tennisexplorer.com/player/alosha-ushakov/|Alosha Ushakov N.|Ukraine|||24.0|right|2017
https://www.tennisexplorer.com/player/rassolov/|Rassolov M.|Ukraine|||22.0|right|2019
https://www.tennisexplorer.com/player/sikorski-48f7a/|Sikorski P.|Ukraine|||24.0|right|2017
https://www.tennisexplorer.com/player/venger/|Venger R.|Ukraine|||18.0|right|2020
https://www.tennisexplorer.com/player/anhelov/|Anhelov I.|Ukraine|||21.0|right|2020
https://www.tennisexplorer.com/player/ivasyshyn/|Ivasyshyn T.|Ukraine|||23.0|right|2018
https://www.tennisexplorer.com/player/sergeyev/|Sergeyev I.|Ukraine|175.0|78.0|36.0|right|2003
https://www.tennisexplorer.com/player/kokkin/|Kokkin O.|Ukraine|||27.0|right|2019
https://www.tennisexplorer.com/player/gorodynskyi/|Gorodynskyi V.|Ukraine|||27.0|right|2015
https://www.tennisexplorer.com/player/bagbekov/|Bagbekov T.|Ukraine|||22.0|right|2019
https://www.tennisexplorer.com/player/semenov-e699d/|Semenov D.|Ukraine|||22.0|right|2020
https://www.tennisexplorer.com/player/levchuk/|Levchuk B.|Ukraine|||21.0|right|2020
https://www.tennisexplorer.com/player/laska/|Laska A.|Belarus|||24.0|right|2016
https://www.tennisexplorer.com/player/baklanov/|Baklanov E.|Ukraine|||24.0|right|2015
https://www.tennisexplorer.com/player/markin-f4f55/|Markin M.|Ukraine|||22.0|right|2020
https://www.tennisexplorer.com/player/neverov/|Neverov M.|Ukraine|||22.0|right|2020
https://www.tennisexplorer.com/player/boychuk/|Boychuk R.|Ukraine|||28.0|right|2014
https://www.tennisexplorer.com/player/maksymchuk/|Maksymchuk I.|Ukraine||||right|2020
https://www.tennisexplorer.com/player/muravyov/|Muravyov M.|Ukraine|||23.0|right|2017
https://www.tennisexplorer.com/player/mazur-5b3dc/|Mazur A.|Ukraine|||22.0|right|2019
https://www.tennisexplorer.com/player/dudun/|Dudun I.|Ukraine|||25.0|right|2014
https://www.tennisexplorer.com/player/braynin/|Braynin A.|Ukraine|||25.0|right|2015
https://www.tennisexplorer.com/player/kulish-fb896/|Kulish M.|Ukraine|||||2020
https://www.tennisexplorer.com/player/markovic-ce182/|Markovic G.|Serbia|183.0|78.0|28.0|right|2011
https://www.tennisexplorer.com/player/burdet/|Burdet A.|Switzerland||||right|2019
https://www.tennisexplorer.com/player/smirnov-62d8e/|Smirnov A.|Ukraine|188.0|85.0|36.0|left|2004
https://www.tennisexplorer.com/player/mukhtarulin/|Mukhtarulin T.|Ukraine|||22.0|right|2019
https://www.tennisexplorer.com/player/slyepkan/|Slyepkan D.|Ukraine|||22.0|right|2017
https://www.tennisexplorer.com/player/manole/|Manole A.|Romania|||25.0|right|2013
https://www.tennisexplorer.com/player/westphal/|Westphal M.|France|||21.0|right|2018
https://www.tennisexplorer.com/player/munteanu-66abf/|Munteanu D.|Romania|||23.0|right|2017
https://www.tennisexplorer.com/player/vance-a899c/|Vance J.|USA||||right|2014
https://www.tennisexplorer.com/player/guerrero-melgar/|Guerrero Melgar A.|Spain|||21.0|right|2017
https://www.tennisexplorer.com/player/crivoi/|Crivoi V.|Romania|||42.0|right|2002
https://www.tennisexplorer.com/player/niculescu-01af2/|Niculescu V.|Romania|||25.0|right|2014
https://www.tennisexplorer.com/player/martin-23226/|Martin D.|Canada|||25.0|right|2016
https://www.tennisexplorer.com/player/bueno-2fe0e/|Bueno B.|Brazil|||23.0|right|2020
https://www.tennisexplorer.com/player/pavel-5a457/|Pavel A.|Romania|||22.0|right|2019
https://www.tennisexplorer.com/player/pavel-bedb9/|Pavel B.|Romania|||25.0|right|2014
https://www.tennisexplorer.com/player/andrei-292c0/|Andrei S.|Romania||||right|2020
https://www.tennisexplorer.com/player/butnaru-4ddf6/|Butnaru A.|Romania|||22.0|right|2020
https://www.tennisexplorer.com/player/ontica/|Ontica C.|Romania|||29.0|right|2011
https://www.tennisexplorer.com/player/vasilache/|Vasilache T.|Romania|||22.0|right|2018
https://www.tennisexplorer.com/player/nishikori/|Nishikori K.|Japan|178.0|73.0|34.0|right|2005
https://www.tennisexplorer.com/player/rodrigues-84075/|Rodrigues N.|Brazil|||22.0|right|2018
https://www.tennisexplorer.com/player/papoe/|Papoe R.|Romania|||22.0|right|2018
https://www.tennisexplorer.com/player/fletcher/|Fletcher S.|Australia|||41.0|left|2002
https://www.tennisexplorer.com/player/fassbender/|Fassbender B.|France|||26.0|right|2014
https://www.tennisexplorer.com/player/bertimon/|Bertimon C.|France|||24.0|right|2016
https://www.tennisexplorer.com/player/bertimon-afa6d/|Bertimon M.|France|||24.0|right|2016
https://www.tennisexplorer.com/player/de-villepin/|De Villepin A.|France|||21.0|right|2020
https://www.tennisexplorer.com/player/delamarre/|Delamarre G.|France|||58.0|right|2019
https://www.tennisexplorer.com/player/alemany/|Alemany P.|Spain|||22.0|right|2018
https://www.tennisexplorer.com/player/goel-1a0b2/|Goel A.|India|||28.0|right|2015
https://www.tennisexplorer.com/player/ciungu/|Ciungu M.|Romania|||22.0|right|2020
https://www.tennisexplorer.com/player/endler-efcdc/|Endler M.|Germany||||right|2019
https://www.tennisexplorer.com/player/pustovit/|Pustovit A.|Russia||||right|2019
https://www.tennisexplorer.com/player/dumitru-c0297/|Dumitru S.|Romania|||22.0|right|2020
https://www.tennisexplorer.com/player/de-beer-c44cb/|De Beer A.|Mauritius|173.0|53.0|25.0|right|2017
https://www.tennisexplorer.com/player/mindrut/|Mindrut L.|Romania|||18.0|right|2020
https://www.tennisexplorer.com/player/kotzen/|Kotzen A.|USA|||24.0|right|2018
https://www.tennisexplorer.com/player/aroca/|Aroca P.|France|||||2020
https://www.tennisexplorer.com/player/lagarde-ffcc5/|Lagarde E.|France|||22.0|right|2018
https://www.tennisexplorer.com/player/ceccon/|Ceccon R.|France||||right|2020
https://www.tennisexplorer.com/player/ben-yaacoub/|Ben Yaacoub H.|Tunisia|||24.0|right|2017
https://www.tennisexplorer.com/player/ben-zina/|Ben Zina H.|Tunisia|||33.0|right|2018
https://www.tennisexplorer.com/player/petrovic-b2eeb/|Petrovic A.|Norway|187.0|75.0|24.0|right|2018
https://www.tennisexplorer.com/player/hristache-zgondea/|Hristache Zgondea R.|Romania|||23.0|right|2015
https://www.tennisexplorer.com/player/garmendia-olasagasti/|Garmendia Olasagasti I.|Spain|||26.0|right|2018
https://www.tennisexplorer.com/player/krcma/|Krcma T.|CzechRepublic|||25.0|left|2016
https://www.tennisexplorer.com/player/ureche-ec91e/|Ureche T.|Romania|||24.0|right|2020
https://www.tennisexplorer.com/player/mihalcea/|Mihalcea T.|Romania|||||2020
https://www.tennisexplorer.com/player/postea/|Postea C.|Romania||||right|2019
https://www.tennisexplorer.com/player/stefan-8a9f4/|Stefan A.|Romania|||22.0|right|2016
https://www.tennisexplorer.com/player/brocker-6a6ed/|Brocker S.|Switzerland|||23.0|right|2020
https://www.tennisexplorer.com/player/perdigao/|Perdigao R.|Brazil|||24.0|right|2017
https://www.tennisexplorer.com/player/mitchell-0393c/|Mitchell M.|GreatBritain|||21.0|right|2020
https://www.tennisexplorer.com/player/zahraj-42755/|Zahraj P.|Germany|||25.0|right|2015
https://www.tennisexplorer.com/player/saavedra-corvalan/|Saavedra-Corvalan C.|Chile|178.0|65.0|34.0|right|2006
https://www.tennisexplorer.com/player/vianello-75fb2/|Vianello M.|Italy|||23.0|right|2016
https://www.tennisexplorer.com/player/mugevicius/|Mugevicius L.|Lithuania|188.0|74.0|29.0|right|2010
https://www.tennisexplorer.com/player/graziani-af820/|Graziani E.|Italy|||24.0|right|2015
https://www.tennisexplorer.com/player/larsson-102ef/|Larsson E.|Spain|||21.0|right|2020
https://www.tennisexplorer.com/player/vedri-asensi/|Vedri Asensi A.|Spain|185.0|79.0|24.0|right|2015
https://www.tennisexplorer.com/player/marmousez/|Marmousez L.|France|||22.0|right|2017
https://www.tennisexplorer.com/player/carpano/|Carpano C.|Italy|||18.0|right|2020
https://www.tennisexplorer.com/player/buscaglione-f16a0/|Buscaglione P.|Italy|||19.0|right|2020
https://www.tennisexplorer.com/player/maxa/|Maxa J.|Slovakia|||26.0|right|2020
https://www.tennisexplorer.com/player/stable/|Stable R.|France|||25.0|right|2018
https://www.tennisexplorer.com/player/ben-chouikha/|Ben Chouikha F.|Tunisia||||right|2020
https://www.tennisexplorer.com/player/hodges-cbf66/|Hodges J.|GreatBritain|||28.0|right|2019
https://www.tennisexplorer.com/player/schiemann/|Schiemann L.|Germany|||23.0|right|2020
https://www.tennisexplorer.com/player/johann/|Johann L.|Germany|||22.0|right|2016
https://www.tennisexplorer.com/player/brumm/|Brumm J.|USA|||25.0|right|2013
https://www.tennisexplorer.com/player/newman-billington/|Newman-Billington J.|GreatBritain|||24.0|right|2018
https://www.tennisexplorer.com/player/skinner-6997d/|Skinner T.|GreatBritain|||22.0|right|2018
https://www.tennisexplorer.com/player/leck/|Leck R.|GreatBritain|||26.0|right|2014
https://www.tennisexplorer.com/player/hignett-94faa/|Hignett L.|GreatBritain|||24.0|right|2018
https://www.tennisexplorer.com/player/doe/|Doe M.|GreatBritain||||right|2020
https://www.tennisexplorer.com/player/estevao/|Estevao P.|Portugal|||28.0|right|2012
https://www.tennisexplorer.com/player/chapman-56482/|Chapman S.|USA|||||2020
https://www.tennisexplorer.com/player/luzzo/|Luzzo F.|Italy|||24.0|right|2018
https://www.tennisexplorer.com/player/thayne-193f1/|Thayne W.|USA|||23.0|right|2018
https://www.tennisexplorer.com/player/elkadi/|Elkadi O.|Egypt|||25.0|right|2015
https://www.tennisexplorer.com/player/el-shehawy/|El Shehawy O.|Egypt|||23.0|right|2018
https://www.tennisexplorer.com/player/fugina-13551/|Fugina A.|Slovenia|||24.0|right|2016
https://www.tennisexplorer.com/player/odani/|Odani K.|Japan|||22.0|right|2020
https://www.tennisexplorer.com/player/martinou/|Martinou B.|France|||33.0|right|2020
https://www.tennisexplorer.com/player/abou-boutros/|Abou Boutros A.|Germany|||26.0|right|2016
https://www.tennisexplorer.com/player/claverie/|Claverie L.|Italy|||21.0|right|2020
https://www.tennisexplorer.com/player/mirzakhani/|Mirzakhani A.|Germany|||36.0|right|2009
https://www.tennisexplorer.com/player/prehn-2cfad/|Prehn N.|Germany|||27.0|right|2015
https://www.tennisexplorer.com/player/banthia/|Banthia S.|India|||24.0|right|2015
https://www.tennisexplorer.com/player/maassen/|Maassen G.|USA|||29.0|right|2013
https://www.tennisexplorer.com/player/ram-05113/|Ram R.|USA|193.0|82.0|40.0|right|2000
https://www.tennisexplorer.com/player/immler/|Immler K.|Austria||||right|2020
https://www.tennisexplorer.com/player/vervoort/|Vervoort M.|Netherlands|||33.0|right|2006
https://www.tennisexplorer.com/player/vadoz/|Vadoz B.|France|||22.0|right|2020
https://www.tennisexplorer.com/player/cugini/|Cugini A.|Italy|||23.0|right|2017
https://www.tennisexplorer.com/player/vilas-72d88/|Vilas S.|Portugal|||23.0|left|2015
https://www.tennisexplorer.com/player/mitsakos/|Mitsakos T.|Greece||||right|2020
https://www.tennisexplorer.com/player/ivanov-143e7/|Ivanov D.|Portugal||||right|2019
https://www.tennisexplorer.com/player/klein-70fc5/|Klein B.|France|||22.0|right|2016
https://www.tennisexplorer.com/player/kyratzis/|Kyratzis S.|Cyprus|||29.0|left|2010
https://www.tennisexplorer.com/player/kountourakis/|Kountourakis I.|Greece|||21.0|right|2018
https://www.tennisexplorer.com/player/duncan-2da77/|Duncan D.|Australia|||21.0|right|2020
