Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
hard|Thompson J.|AUS|Right-Handed|2.2|Ruud C.|NOR|Right-Handed|1.67|0.0|3.0|-4158.0|5.0|0.0|5.0|0.5300000000000002
clay|Kamrowski M.|POL|Right-Handed|1.56|D'Agostino S.|ITA|Right-Handed|2.23|0.0|-3.0|-159.5|-1.0|-3.0|1.0|-0.6699999999999999
clay|Ionel N.|ROU|Right-Handed|1.4|Andreescu S.|ROU|Right-Handed|2.68|0.0|1.0|-159.5|-8.0|-5.0|-1.0|-1.2800000000000002
hard|Tsitsipas S.|GRC|Right-Handed|1.56|Michelsen A.|ITA|Right-Handed|2.39|1.0||4634.0|11.0|8.0|7.0|-0.8300000000000001
clay|Plunger M.|ITA|Right-Handed|5.69|Safwat M.|EGY|Right-Handed|1.1|0.0|-15.0|10.0|-5.0|5.0|-11.0|4.59
clay|Roca Batalla O.|ESP|Right-Handed|1.98|Faria J.|PRT|Right-Handed|1.76|0.0|12.0|-413.5|-4.0|-15.0|10.0|0.21999999999999997
clay|Ovcharenko O.|UKR|Right-Handed|1.38|Guerrieri A.|ITA|Left-Handed|2.79|0.0|-1.0|-159.5|-1.0|-3.0|-3.0|-1.4100000000000001
clay|Collarini A.|ARG|Left-Handed|1.77|Pucinelli De Almeida M.|BRA|Right-Handed|1.95|0.0|10.0|-237.5|1.0|-3.0|9.0|-0.17999999999999994
clay|Luz O.|BRA|Right-Handed|3.04|Heide G.|BRA|Right-Handed|1.35|1.0||-354.0|0.0|-5.0|4.0|1.69
clay|Winter Lopez B.|ESP|Right-Handed|4.41|Mager G.|ITA|Right-Handed|1.17|1.0||-370.5|2.0|0.0|-3.0|3.24
clay|Binda A.|ITA|Right-Handed|2.36|Elsayed A.|EGY|Right-Handed|1.52|0.0|1.0|-159.5|-1.0|-3.0|-3.0|0.8399999999999999
clay|De Jonge D.|NLD|Right-Handed|2.22|Rottoli L.|ITA|Right-Handed|1.58|1.0||159.5|1.0|3.0|3.0|0.6400000000000001
clay|Giustino L.|ITA|Right-Handed|1.69|Montes-De La Torre I.|ESP|Right-Handed|2.05|0.0|12.0|-317.5|4.0|-8.0|11.0|-0.3599999999999999
clay|Jeong Y.|KOR|Right-Handed|2.44|Castelnuovo L.|CHE|Left-Handed|1.48|1.0||159.5|1.0|3.0|-3.0|0.96
clay|Perez B.|VEN|Left-Handed|1.82|Brown P.|ARG|Left-Handed|1.86|0.0|0.0|-159.5|4.0|3.0|1.0|-0.040000000000000036
indoors|Huesler M.|CHE|Left-Handed|1.44|Herbert P.|FRA|Right-Handed|2.65|0.0|-8.0|-159.5|13.0|8.0|-5.0|-1.21
clay|Faria J.|PRT|Right-Handed|1.76|Roca Batalla O.|ESP|Right-Handed|1.98|1.0||413.5|4.0|15.0|-10.0|-0.21999999999999997
clay|Vilicich B.|ARG|Right-Handed|1.28|Villalon N.|CHL|Right-Handed|3.32|0.0|2.0|-159.5|-1.0|-3.0|3.0|-2.04
clay|Erel Y.|TUR|Left-Handed|1.26|Zakaryia F.|EGY|Right-Handed|3.4|1.0||159.5|1.0|3.0|0.0|-2.1399999999999997
clay|Cui J.|CHN|Right-Handed|1.1|Zeng Y.|CHN|Right-Handed|5.75|0.0|2.0|-159.5|-7.0|-5.0|4.0|-4.65
Varioussurfaces|Garcia Longo N.|ARG|Right-Handed|1.4|Grippo V.|ARG|Right-Handed|2.75|0.0|1.0|-159.5|-1.0|-3.0|-5.5|-1.35
Varioussurfaces|Doria L.|ARG|Right-Handed|1.25|Ramirez T.|ARG|Right-Handed|3.75|0.0|14.0|-159.5|-1.0|-8.0|6.5|-2.5
clay|Ribero F.|ARG|Right-Handed|1.52|De Almeida G.|BRA|Right-Handed|2.34|0.0|8.0|-159.5|3.0|0.0|7.0|-0.8199999999999998
hard|Simakin I.|RUS|Right-Handed|4.27|Cazaux A.|FRA|Right-Handed|1.2|1.0||255.5|1.0|3.0|-1.0|3.0699999999999994
clay|Merida Aguilar D.|ESP|Right-Handed|1.05|Pascual Ferra R.|ESP|Left-Handed|8.22|0.0|1.0|-159.5|-1.0|-3.0|1.0|-7.170000000000001
clay|Michalski D.|POL|Right-Handed|1.62|Picchione A.|ITA|Right-Handed|2.16|1.0||159.5|-1.0|-5.0|-2.0|-0.54
clay|Aguilar Cardozo J.|URY|Right-Handed|2.31|Boscardin Dias P.|BRA|Right-Handed|1.53|1.0||159.5|6.0|8.0|3.5|0.78
clay|Schiessl J.|BRA|Left-Handed|1.11|Michalik R.|SVK|Right-Handed|5.43|0.0|-1.0|-159.5|-1.0|-3.0|-1.0|-4.319999999999999
clay|Whitehouse M.|ARG|Right-Handed|5.9|Prihodko O.|UKR|Right-Handed|1.1|1.0||159.5|3.0|8.0|5.0|4.800000000000001
clay|Houkes M.|NLD|Left-Handed|1.02|Banthia S.|IND|Right-Handed|10.1|0.0|-3.0|-159.5|-1.0|-3.0|0.0|-9.08
clay|Kumar P.|ARG|Right-Handed|7.45|Bax F.|FRA|Right-Handed|1.06|1.0||159.5|1.0|3.0|0.0|6.390000000000001
hard|Watt J.|NZL|Right-Handed|1.33|Cook E.|AUS|Right-Handed|3.25|0.0|-2.0|-159.5|-1.0|-3.0|3.0|-1.92
clay|Picchione A.|ITA|Right-Handed|2.16|Michalski D.|POL|Right-Handed|1.62|0.0|0.0|-159.5|1.0|5.0|2.0|0.54
clay|Callejon Hernando S.|ESP|Right-Handed|5.49|Nicod J.|CZE|Right-Handed|1.11|1.0||159.5|1.0|3.0|-1.0|4.38
hard|Bataljin L.|AUS|Right-Handed|1.36|Nixon D.|AUS|Right-Handed|3.0|0.0|6.0|-159.5|-26.0|-20.0|4.0|-1.64
clay|Moroni F.|ITA|Right-Handed|1.77|Summers M.|ARG|Left-Handed|1.92|0.0|-2.0|-159.5|-1.0|-3.0|-2.0|-0.1499999999999999
clay|Compagnucci T.|ITA|Right-Handed|1.48|Prechtel S.|DEU|Right-Handed|2.48|0.0|-3.0|-159.5|0.0|0.0|-4.0|-1.0
clay|Elsayed A.|EGY|Right-Handed|1.52|Binda A.|ITA|Right-Handed|2.36|1.0||159.5|1.0|3.0|3.0|-0.8399999999999999
hard|Bellucci M.|ITA|Left-Handed|3.38|Draper J.|ITA|Left-Handed|1.32|1.0||-503.0|-1.0|-3.0|1.0|2.0599999999999996
clay|Dougaz A.|TUN|Left-Handed|1.06|Yang J.|DEU|Right-Handed|7.59|0.0|4.0|-159.5|1.0|0.0|0.0|-6.529999999999999
clay|Speziali F.|ITA|Right-Handed|1.52|Zhu M.|ARG|Right-Handed|2.35|0.0|-9.0|-159.5|1.0|10.0|-8.0|-0.8300000000000001
clay|Rocha H.|PRT|Right-Handed|2.42|Seyboth Wild T.|BRA|Right-Handed|1.52|0.0|-6.0|-490.0|0.0|0.0|-4.0|0.8999999999999999
hard|Nishioka Y.|JPN|Left-Handed|1.37|Auger Aliassime F.|CAN|Right-Handed|3.08|0.0|4.0|438.5|-24.0|-23.0|4.0|-1.71
hard|Zhou Y.|CHN|Right-Handed|5.26|Kotov P.|RUS|Right-Handed|1.16|1.0||-90.5|-1.0|2.0|-6.0|4.1
hard|Oliveira G.|VEN|Left-Handed|1.14|Diallo G.|CAN|Right-Handed|5.21|1.0||133.5|1.0|0.0|7.0|-4.07
Varioussurfaces|Riva M.|ARG|Right-Handed|11.0|Otegui J.|ARG|Right-Handed|1.02|1.0||159.5|-4.0|-3.0|0.0|9.98
clay|Bassem Sobhy M.|EGY|Right-Handed|1.83|Kirci K.|TUR|Right-Handed|1.83|0.0|-5.0|-159.5|-1.0|-3.0|-6.0|0.0
hard|Arnaldi M.|ITA|Right-Handed|3.23|Paul T.|ITA|Right-Handed|1.34|1.0||-1505.0|-3.0|3.0|-4.0|1.89
clay|Nava E.|ITA|Right-Handed|2.33|Gaubas V.|LTU|Right-Handed|1.56|0.0|3.0|-338.5|-5.0|-5.0|3.0|0.77
clay|Crawford O.|ARG|Right-Handed|1.13|Iradukunda G.|BDI|Right-Handed|5.11|1.0||159.5|6.0|-5.0|-3.0|-3.9800000000000004
Varioussurfaces|Bramajo S.|ARG|Right-Handed|1.05|Romano G.|ARG|Right-Handed|8.5|0.0|4.0|-159.5|-1.0|-3.0|1.0|-7.45
hard|Wu T.|ITA|Right-Handed|1.72|Yevseyev D.|KAZ|Right-Handed|1.97|0.0|-4.0|-159.5|6.0|-1.0|-5.0|-0.25
clay|Marti Pujolras A.|ESP|Right-Handed|1.29|Nikles J.|CHE|Right-Handed|3.27|0.0|-3.0|261.0|10.0|15.0|-2.0|-1.98
clay|Heide G.|BRA|Right-Handed|1.35|Luz O.|BRA|Right-Handed|3.04|0.0|-5.0|354.0|0.0|5.0|-4.0|-1.69
clay|Gakhov I.|RUS|Left-Handed|1.05|Pujol Navarro B.|ESP|Left-Handed|7.41|0.0|6.0|-284.5|1.0|3.0|5.0|-6.36
clay|Prihodko O.|UKR|Right-Handed|1.1|Whitehouse M.|ARG|Right-Handed|5.9|0.0|-4.0|-159.5|-3.0|-8.0|-5.0|-4.800000000000001
clay|Tiurnev E.|RUS|Right-Handed|1.13|Boros A.|HUN|Right-Handed|4.81|0.0|9.0|-409.5|-1.0|-3.0|7.0|-3.6799999999999997
clay|Schoenhaus M.|DEU|Right-Handed|2.34|Demanet E.|BEL|Right-Handed|1.53|0.0|1.0|-159.5|-1.0|-3.0|-2.0|0.8099999999999998
clay|Boros A.|HUN|Right-Handed|4.81|Tiurnev E.|RUS|Right-Handed|1.13|1.0||409.5|1.0|3.0|-7.0|3.6799999999999997
clay|Gimenez I.|BRA|Right-Handed|1.3|Basel V.|ARG|Right-Handed|3.21|0.0|3.0|-159.5|-1.0|-3.0|4.0|-1.91
clay|Moeller M.|DEU|Right-Handed|1.38|Wallin O.|SWE|Right-Handed|2.88|1.0||159.5|-9.0|-7.0|2.0|-1.5
hard|Lehecka J.|CZE|Right-Handed|1.31|Martinez P.|ESP|Right-Handed|3.44|0.0|-5.0|715.0|4.0|-2.0|-5.0|-2.13
hard|Jarry N.|CHL|Right-Handed|11.0|Sinner J.|ITA|Right-Handed|1.05|1.0||-2431.0|14.0|10.0|5.0|9.95
hard|Bublik A.|KAZ|Right-Handed|1.84|Cobolli F.|ITA|Right-Handed|1.95|1.0||967.0|-1.0|13.0|5.0|-0.10999999999999988
clay|Seyboth Wild T.|BRA|Right-Handed|1.52|Rocha H.|PRT|Right-Handed|2.42|1.0||490.0|0.0|0.0|4.0|-0.8999999999999999
clay|Alkotop M.|JOR|Right-Handed|1.07|Celikbilek A.|TUR|Right-Handed|6.92|1.0||345.5|7.0|3.0|-1.0|-5.85
clay|Juarez F.|ITA|Right-Handed|1.34|Chirita I.|ROU|Right-Handed|2.88|0.0|6.0|-159.5|-1.0|-3.0|5.0|-1.5399999999999998
clay|Villalon N.|CHL|Right-Handed|3.32|Vilicich B.|ARG|Right-Handed|1.28|1.0||159.5|1.0|3.0|-3.0|2.04
hard|Krueger M.|ARG|Right-Handed|2.31|McDonald M.|ITA|Right-Handed|1.57|1.0||-199.0|9.0|10.0|1.0|0.74
clay|Lu P.|CHN|Right-Handed|8.42|Sun F.|CHN|Right-Handed|1.05|1.0||159.5|4.0|10.0|-5.0|7.37
clay|Alujas R.|MEX|Right-Handed|6.21|Denolly C.|FRA|Left-Handed|1.09|1.0||159.5|2.0|3.0|-5.0|5.12
clay|Castelnuovo L.|CHE|Left-Handed|1.48|Jeong Y.|KOR|Right-Handed|2.44|0.0|3.0|-159.5|-1.0|-3.0|3.0|-0.96
clay|Visker N.|NLD|Right-Handed|1.32|Beloborodko I.|UKR|Right-Handed|3.11|0.0|-1.0|-159.5|-1.0|-3.0|-1.0|-1.7899999999999998
clay|Catry R.|FRA|Right-Handed|1.66|Cerny M.|CZE|Right-Handed|2.08|0.0|-1.0|-159.5|-1.0|-3.0|0.0|-0.42000000000000015
clay|Kivattsev K.|RUS|Right-Handed|1.39|Ferrari F.|ITA|Right-Handed|2.75|0.0|-2.0|-159.5|1.0|5.0|-1.0|-1.36
clay|Ferrari F.|ITA|Right-Handed|2.75|Kivattsev K.|RUS|Right-Handed|1.39|1.0||159.5|-1.0|-5.0|1.0|1.36
clay|Soto M.|CHL|Right-Handed|2.82|Cerundolo J.|ARG|Left-Handed|1.4|1.0||159.5|11.0|5.0|3.0|1.42
clay|Popovic S.|SRB|Right-Handed|1.18|Pankin S.|RUS|Right-Handed|4.23|0.0|-2.0|-159.5|-1.0|-3.0|-4.0|-3.0500000000000007
clay|Ghazouani Durand Y.|FRA|Right-Handed|2.66|Pawelski M.|POL|Right-Handed|1.42|1.0||159.5|1.0|3.0|5.0|1.2400000000000002
hard|Etcheverry T.|ARG|Right-Handed|2.04|O'Connell C.|AUS|Right-Handed|1.77|1.0||824.0|4.0|13.0|-5.0|0.27
hard|Cilic M.|HRV|Right-Handed|2.25|Nishikori K.|JPN|Right-Handed|1.63|1.0||512.0|16.0|20.0|1.0|0.6200000000000001
clay|Brunclik P.|CZE|Left-Handed|2.62|Karlovskiy E.|RUS|Right-Handed|1.41|1.0||322.5|-6.0|-3.0|-12.0|1.2100000000000002
