Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
Varioussurfaces|Ramanathan R.|IND|Right-Handed|1.85|Borg L.|SWE|Right-Handed|1.89|1.0||-1.0|2.0|5.0|8.0|-0.039999999999999813
Varioussurfaces|Piros Z.|HUN|Right-Handed|1.41|Safwat M.|EGY|Right-Handed|2.81|0.0|-8.0|116.0|-15.0|0.0|-9.0|-1.4000000000000001
clay|Delaney J.|AUS|Right-Handed|1.33|Klintcharov A.|NZL|Right-Handed|3.02|0.0|1.0|-37.0|1.0|3.0|-1.0|-1.69
Varioussurfaces|Pawelski M.|POL|Right-Handed|2.49|Song M.|KOR|Right-Handed|1.51|0.0|-11.0|-37.0|1.0|0.0|-15.0|0.9800000000000002
Varioussurfaces|Neumayer L.|AUT|Right-Handed|1.16|Ilkel C.|TUR|Right-Handed|4.87|0.0|-10.0|-103.0|-4.0|0.0|-8.0|-3.71
Varioussurfaces|Holmgren A.|DNK|Right-Handed|5.0|Shevchenko A.|KAZ|Right-Handed|1.16|0.0|2.0|-616.0|8.0|-2.0|3.0|3.84
Varioussurfaces|Krutykh O.|UKR|Right-Handed|2.03|Oliel Y.|ISR|Left-Handed|1.69|1.0||211.0|1.0|-3.0|0.0|0.33999999999999986
Varioussurfaces|Gaubas V.|LTU|Right-Handed|1.85|Dodig M.|HRV|Right-Handed|1.89|1.0||37.0|1.0|2.0|0.0|-0.039999999999999813
Varioussurfaces|Dambo B.|AUS|Right-Handed|1.32|Young S.|AUS|Right-Handed|3.26|1.0||37.0|1.0|2.0|6.0|-1.9399999999999997
Varioussurfaces|King D.|BRB|Right-Handed|1.05|Shoaib M.|PAK|Right-Handed|9.11|0.0|9.0|17.0|-2.0|3.0|10.0|-8.059999999999999
Varioussurfaces|Opelka R.|AUS|Right-Handed|1.48|Squire H.|DEU|Right-Handed|2.56|0.0|2.0|1841.0|23.0|26.0|3.0|-1.08
clay|Chidekh C.|FRA|Right-Handed|1.37|Glinka D.|EST|Left-Handed|2.82|0.0|-1.0|-223.0|-1.0|-2.0|-1.0|-1.4499999999999997
Varioussurfaces|Mansouri S.|TUN|Right-Handed|1.14|Gannon C.|IRL|Right-Handed|5.32|0.0|9.0|-141.0|7.0|8.0|7.0|-4.180000000000001
Varioussurfaces|Filichev I.|RUS|Right-Handed|1.32|Dolzhenkov D.|RUS|Right-Handed|3.26|1.0||37.0|1.0|2.0|1.0|-1.9399999999999997
clay|Tomescu D.|ROU|Right-Handed|1.85|Cina F.|ITA|Right-Handed|1.85|1.0||37.0|1.0|2.0|8.0|0.0
Varioussurfaces|Nishioka Y.|JPN|Left-Handed|1.09|Soriano Barrera A.|COL|Right-Handed|6.74|0.0|3.0|691.0|-15.0|-15.0|3.0|-5.65
clay|Campana Lee G.|KOR|Right-Handed|2.41|Pellegrino A.|ITA|Right-Handed|1.53|1.0||167.0|-2.0|0.0|-8.0|0.8800000000000001
Varioussurfaces|Pannu K.|NZL|Right-Handed|1.49|Knaff A.|LUX|Right-Handed|2.56|1.0||-252.0|1.0|2.0|1.0|-1.07
Varioussurfaces|Virtanen O.|FIN|Right-Handed|2.7|Cerundolo F.|ARG|Right-Handed|1.45|1.0||-1072.0|1.0|0.0|-3.0|1.2500000000000002
Varioussurfaces|Lajal M.|EST|Right-Handed|1.67|Sultanov K.|UZB|Right-Handed|2.13|1.0||37.0|-1.0|5.0|-4.0|-0.45999999999999996
