Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
hard|Chirita I.|ROU|Right-Handed|4.83|Draxl L.|CAN|Right-Handed|1.13|1.0||-87.0|2.5|5.0|-1.0|3.7
hard|Porras J.|ARG|Right-Handed|1.3|McCormick T.|ITA|Right-Handed|3.18|0.0|-4.0|87.0|-2.5|-5.0|1.0|-1.8800000000000001
hard|De Jong J.|NLD|Right-Handed|1.23|Simakin I.|RUS|Right-Handed|3.96|0.0|3.0|84.0|-9.0|-8.0|4.0|-2.73
hard|Krajci M.|SVK|Right-Handed|2.56|Stice T.|ITA|Right-Handed|1.44|1.0||-87.0|2.5|5.0|-5.0|1.12
hard|Palosi S.|ROU|Right-Handed|1.16|De Vincentis M.|ITA|Left-Handed|4.42|0.0|-2.0|87.0|-10.5|-5.0|-2.0|-3.26
hard|Oliveira G.|VEN|Left-Handed|1.14|Kawahashi Y.|JPN|Right-Handed|4.82|1.0||-87.0|2.5|2.0|3.0|-3.6800000000000006
hard|Story J.|ITA|Right-Handed|1.31|Ehrenschneider N.|DEU|Right-Handed|3.11|0.0|1.0|87.0|-2.5|-5.0|0.0|-1.7999999999999998
hard|Jilly A.|HUN|Right-Handed|3.69|Thanos A.|GRC|Right-Handed|1.23|0.0|-4.0|87.0|-2.5|-5.0|-5.0|2.46
Varioussurfaces|Moreno A.|ITA|Right-Handed|1.25|Dziopak J.|POL|Right-Handed|3.75|0.0|0.0|87.0|-2.5|-5.0|0.5|-2.5
clay|Nishikori K.|JPN|Right-Handed|1.79|Munar J.|ESP|Right-Handed|1.95|1.0||-507.0|-3.0|-5.0|7.0|-0.15999999999999992
hard|Simakin I.|RUS|Right-Handed|3.96|De Jong J.|NLD|Right-Handed|1.23|1.0||-84.0|9.0|8.0|-4.0|2.73
clay|Carballes Baena R.|ESP|Right-Handed|1.19|Hemery C.|FRA|Right-Handed|4.38|0.0|3.0|415.0|-6.0|-8.0|2.0|-3.19
hard|Ionel N.|ROU|Right-Handed|1.26|Martin D.|CAN|Right-Handed|3.48|0.0|-1.0|315.0|-8.0|-5.0|-4.0|-2.2199999999999998
hard|Hamza Reguig S.|DZA|Right-Handed|1.95|Jones M.|THA|Right-Handed|1.74|0.0|2.0|87.0|-2.5|-5.0|3.0|0.20999999999999996
hard|Dzhavakian Y.|UKR|Right-Handed|1.72|Chanta T.|THA|Right-Handed|1.99|0.0|7.0|87.0|-2.5|-5.0|6.0|-0.27
Varioussurfaces|Kovarik D.|CZE|Right-Handed|8.0|Carraro L.|ITA|Right-Handed|1.06|1.0||-87.0|2.5|5.0|-3.0|6.9399999999999995
hard|Droguet T.|FRA|Right-Handed|1.88|Gasquet R.|FRA|Right-Handed|1.84|1.0||-666.0|0.0|5.0|-15.0|0.039999999999999813
hard|Tkemaladze Z.|GEO|Right-Handed|2.7|Palan D.|CZE|Right-Handed|1.4|0.0|2.0|87.0|-6.0|-3.0|1.0|1.3000000000000003
hard|Isomura K.|JPN|Right-Handed|1.82|Saitoh K.|JPN|Left-Handed|1.87|0.0|-2.0|87.0|8.5|20.0|-2.0|-0.050000000000000044
hard|Chidekh C.|FRA|Right-Handed|1.13|Rubio Fierros A.|MEX|Right-Handed|5.09|0.0|-1.0|-148.0|-2.5|-5.0|-2.0|-3.96
Varioussurfaces|Borsoi J.|ITA|Right-Handed|4.5|Schwarc D.|SVK|Right-Handed|1.17|1.0||-87.0|2.5|5.0|-5.5|3.33
clay|Neumayer L.|AUT|Right-Handed|2.67|Kym J.|CHE|Right-Handed|1.44|0.0|-1.0|-236.0|-10.5|-15.0|0.0|1.23
hard|Landaluce M.|ESP|Right-Handed|1.67|Moller E.|DNK|Right-Handed|2.11|0.0|-3.0|-214.0|-2.5|-5.0|-3.0|-0.43999999999999995
clay|Hemery C.|FRA|Right-Handed|4.38|Carballes Baena R.|ESP|Right-Handed|1.19|1.0||-415.0|6.0|8.0|-2.0|3.19
hard|Rocha H.|PRT|Right-Handed|1.65|Lokoli L.|FRA|Right-Handed|2.16|0.0|-10.0|-237.0|-1.5|-5.0|-9.0|-0.5100000000000002
hard|Nakagawa N.|JPN|Right-Handed|1.41|Shiraishi H.|JPN|Right-Handed|2.67|0.0|5.0|87.0|-4.0|-8.0|3.0|-1.26
hard|Ruehl T.|DEU|Right-Handed|2.36|Khoeblal E.|NLD|Right-Handed|1.51|1.0||-87.0|2.5|5.0|4.0|0.8499999999999999
hard|Kawahashi Y.|JPN|Right-Handed|4.82|Oliveira G.|VEN|Left-Handed|1.14|0.0|-6.0|87.0|-2.5|-2.0|-3.0|3.6800000000000006
hard|Saitoh K.|JPN|Left-Handed|1.87|Isomura K.|JPN|Right-Handed|1.82|1.0||-87.0|-8.5|-20.0|2.0|0.050000000000000044
hard|Pecci A.|ITA|Right-Handed|1.19|Bocchi L.|ITA|Right-Handed|4.18|0.0|-4.0|87.0|-1.5|3.0|-3.0|-2.9899999999999998
clay|Gakhov I.|RUS|Left-Handed|2.17|Nicod J.|CZE|Right-Handed|1.63|1.0||-44.0|3.5|8.0|7.0|0.54
hard|Moller E.|DNK|Right-Handed|2.11|Landaluce M.|ESP|Right-Handed|1.67|1.0||214.0|2.5|5.0|3.0|0.43999999999999995
hard|Loge J.|BEL|Right-Handed|1.24|Forcano I.|ESP|Right-Handed|3.61|0.0|-7.0|87.0|-2.5|-5.0|-5.0|-2.37
clay|Rehberg M.|DEU|Right-Handed|2.2|Choinski J.|ITA|Right-Handed|1.63|1.0||-296.0|-1.0|-8.0|-8.0|0.5700000000000003
hard|Vardhan V.|IND|Right-Handed|2.43|Rawat S.|IND|Right-Handed|1.49|1.0||-196.0|14.0|13.0|6.0|0.9400000000000002
hard|Radjenovic V.|SRB|Right-Handed|3.24|Cid Subervi R.|ITA|Right-Handed|1.29|1.0||-87.0|-3.0|-5.0|-11.0|1.9500000000000002
hard|Erhard M.|FRA|Right-Handed|1.13|Ciavarella N.|ITA|Right-Handed|5.02|0.0|5.0|87.0|1.0|0.0|2.0|-3.8899999999999997
Varioussurfaces|Abderrahman W.|TUN|Right-Handed|4.5|Clark E.|ITA|Right-Handed|1.17|1.0||-87.0|13.0|18.0|-3.0|3.33
clay|Paulson A.|CZE|Right-Handed|2.03|Molleker R.|DEU|Right-Handed|1.74|1.0||18.0|4.0|3.0|-1.0|0.2899999999999998
Varioussurfaces|Dziopak J.|POL|Right-Handed|3.75|Moreno A.|ITA|Right-Handed|1.25|1.0||-87.0|2.5|5.0|-0.5|2.5
hard|Ribecai M.|ITA|Right-Handed|1.95|Rossi L.|ITA|Right-Handed|1.74|1.0||-87.0|2.5|5.0|-1.0|0.20999999999999996
hard|Glinka D.|EST|Left-Handed|1.09|Deflandre L.|FRA|Left-Handed|6.2|1.0||-87.0|2.5|5.0|2.0|-5.11
Varioussurfaces|Catini N.|ITA|Right-Handed|1.4|Cherie Ligniere E.|ITA|Right-Handed|2.75|0.0|6.0|87.0|-2.5|-5.0|6.0|-1.35
hard|Piraino G.|ITA|Left-Handed|2.39|Iannaccone F.|ITA|Right-Handed|1.51|0.0|-2.0|87.0|-2.5|-5.0|-5.0|0.8800000000000001
hard|Bocchi L.|ITA|Right-Handed|4.18|Pecci A.|ITA|Right-Handed|1.19|1.0||-87.0|1.5|-3.0|3.0|2.9899999999999998
hard|McCormick T.|ITA|Right-Handed|3.18|Porras J.|ARG|Right-Handed|1.3|1.0||-87.0|2.5|5.0|-1.0|1.8800000000000001
hard|Chanta T.|THA|Right-Handed|1.99|Dzhavakian Y.|UKR|Right-Handed|1.72|1.0||-87.0|2.5|5.0|-6.0|0.27
clay|Altmaier D.|DEU|Right-Handed|1.71|Ritschard A.|CHE|Right-Handed|2.06|0.0|-4.0|559.0|6.0|-2.0|-5.0|-0.3500000000000001
hard|De Vincentis M.|ITA|Left-Handed|4.42|Palosi S.|ROU|Right-Handed|1.16|1.0||-87.0|10.5|5.0|2.0|3.26
hard|Bertimon M.|FRA|Right-Handed|2.34|Jones B.|ITA|Right-Handed|1.52|1.0||-87.0|2.5|5.0|-2.0|0.8199999999999998
clay|Nicod J.|CZE|Right-Handed|1.63|Gakhov I.|RUS|Left-Handed|2.17|0.0|-9.0|44.0|-3.5|-8.0|-7.0|-0.54
hard|Bozemoj B.|NLD|Right-Handed|3.77|Gentzsch T.|DEU|Right-Handed|1.22|1.0||-87.0|2.5|5.0|0.0|2.55
hard|Martin D.|CAN|Right-Handed|3.48|Ionel N.|ROU|Right-Handed|1.26|1.0||-315.0|8.0|5.0|4.0|2.2199999999999998
hard|Jasika O.|AUS|Left-Handed|1.68|Ilagan A.|ITA|Left-Handed|2.06|0.0|6.0|-77.0|-19.0|-5.0|4.0|-0.3800000000000001
hard|Verbin P.|RUS|Right-Handed|2.25|Pisaric A.|SRB|Right-Handed|1.55|0.0|4.0|87.0|-2.5|-5.0|4.0|0.7
hard|Paolini A.|ITA|Right-Handed|4.41|Kivattsev K.|RUS|Right-Handed|1.17|1.0||-87.0|-1.0|-5.0|-5.0|3.24
Varioussurfaces|Bangoura S.|ITA|Right-Handed|1.02|McMillin W.|ITA|Right-Handed|10.5|0.0|15.0|-96.0|-2.0|-5.0|9.0|-9.48
hard|Latinovic S.|SRB|Right-Handed|2.09|Markovic S.|SRB|Right-Handed|1.65|0.0|5.0|87.0|-2.5|-5.0|6.0|0.43999999999999995
clay|Monteiro T.|BRA|Left-Handed|1.58|Passaro F.|ITA|Right-Handed|2.26|1.0||40.0|1.5|0.0|7.0|-0.6799999999999997
hard|Perez Contri S.|ESP|Left-Handed|1.61|Vanshelboim E.|UKR|Right-Handed|2.16|0.0|5.0|87.0|-9.5|-5.0|3.0|-0.55
